"idPedido","lonCarga","latCarga","lonDescarga","latDescarga","categoria","prioridad"
"2212AP009-005",-8.93717,43.24724,-8.93373,43.24146,M1,0
"2219AR007-005",-7.84355,42.84903,-7.5345,43.62768,M2,0
"2212AR061-002",-8.75121,43.00827,-8.93788,43.2466,M1,0
"2212AR061-005",-8.73613,42.99998,-8.72336,43.01342,M1,0
"2217AR086-001",-8.30703,42.15693,-8.49224,42.08395,M3,0
"2212AR008-001",-8.85163,43.17414,-8.54599,42.48416,M3,0
"2215AR054-001",-8.56351,42.4309,-8.5971,42.67801,M2,0
"2206AR066-002",-7.51431,43.56229,-8.49088,42.28561,M2,0
"2216AR037-001",-8.66367,42.34583,-8.22608,42.2432,M3,0
"3317AP001-002",-8.49175,42.28274,-7.50301,43.5591,M2,0
"2117AP011-009",-8.50757,42.26555,-7.59168,43.58431,M2,0
"2206AR066-006",-7.59103,43.58325,-8.56134,42.3853,M2,0
"2106AR008-010",-7.33194,43.44063,-8.53842,42.23087,M2,0
"2218AR031-003",-7.56711,42.09539,-7.5698,42.09593,M3,0
"2218AR031-004",-7.56344,42.08765,-7.07937,43.41228,M3,0
"2216AR037-002",-8.664,42.34569,-7.0794,43.408,M3,0
"2215AP007-039",-8.59379,42.67915,-7.66337,43.71431,M2,0
"2208AR196-001",-8.01791,43.66354,-8.1758,43.56404,M1,0
"2218AR031-001",-7.56918,42.09578,-6.12231,43.53678,M3,0
"2208AR147-001",-7.90503,43.57094,-7.85275,42.85337,M1,0
"2208AR203-001",-7.8236,43.64249,-7.91662,43.65465,M2,0
"2217AR052-001",-8.78571,42.04961,-7.91643,43.65526,M2,0
"2210AZ033-001",-8.45522,43.32152,-8.44567,43.32437,M1,0
"2218AR041-001",-8.0375,42.50812,-8.03739,42.51058,M0,0
"2218AR041-005",-8.03784,42.51018,-7.85621,43.63827,M0,0
"2208AR207-001",-7.85625,43.6393,-8.72167,42.44972,M2,0
"2215AP021-002",-8.71611,42.45166,-8.38608,43.19341,M2,0
"2208AR149-001",-8.0151,43.63173,-8.04986,43.68888,M3,0
"2215AP021-003",-8.71098,42.45673,-5.80731,43.57492,M2,0
"2210AZ033-004",-8.45333,43.32241,-8.1128,43.08649,M1,0
"2211AR079-001",-8.39341,43.31092,-8.52966,43.30538,M3,0
"2211AR082-001",-8.48815,43.27907,-8.48835,43.27927,M3,0
"2208AR142-007",-7.78101,43.65953,-7.78126,43.65897,M2,0
"2219AR007-001",-7.84839,42.86126,-7.84359,42.85802,M1,0
"2218AR041-003",-8.03683,42.51142,-8.036,42.5073,M0,0
"2212AR113-001",-8.74705,43.14053,-6.11398,43.45593,M3,0
"2212AR110-002",-8.74407,43.10474,-8.67289,43.05282,M1,0
"2215AR084-002",-8.62609,42.40563,-6.39651,43.52391,M3,0
"2102AR074-008",-5.84099,43.4621,-8.58955,42.67969,M2,0
"2217AR050-001",-8.24617,42.16948,-7.97132,43.39263,M1,0
"2217AR082-001",-8.48887,42.27623,-8.56286,43.0021,M3,0
"2221AR012-002",-7.25978,42.97272,-7.59163,43.58433,M2,0
"2102AR074-006",-5.83408,43.46597,-5.83771,43.45136,M2,0
"2206AR066-010",-7.59098,43.58328,-7.81974,43.67557,M2,0
"2208AR011-001",-8.01575,43.62663,-7.05387,43.51087,M3,0
"2211AR056-003",-8.55465,43.1941,-7.21032,43.35647,M2,0
"2205AR034-002",-7.16183,43.49233,-8.00959,43.67591,M3,0
"2218AR041-013",-8.04786,42.51386,-7.10167,43.45637,M0,0
"2205AR068-002",-7.09943,43.45785,-7.09811,43.46062,M2,0
"2208AR199-001",-7.82416,43.64601,-7.09822,43.41509,M3,0
"2208AR196-004",-8.01968,43.66323,-8.93717,43.24724,M1,0
"2208AR206-001",-7.91678,43.65419,-8.64381,42.90392,M2,0
"2213AR037-001",-8.08221,42.94395,-8.77858,42.29656,M1,0
"2214AP011-001",-8.68959,42.80885,-8.69806,42.81183,M2,0
"2217AR051-004",-8.46333,42.17433,-8.77979,42.29596,M1,0
"2210AR031-001",-8.12226,43.27994,-8.58467,42.47374,M3,0
"2214AP011-002",-8.69221,42.80988,-7.35789,43.25659,M2,0
"2208AR142-003",-7.77949,43.65736,-7.77859,43.6556,M2,0
"2212AR061-006",-8.72414,43.0062,-8.85266,43.06296,M1,0
"2212AR008-002",-8.85109,43.17368,-8.7573,43.00761,M3,0
"2215AP007-054",-8.59245,42.67701,-8.58942,42.6797,M2,0
"2212AP008-007",-8.93712,43.24742,-8.73377,42.99818,M1,0
"2214AR036-014",-8.6481,42.89923,-8.67086,42.62105,M2,0
"2217AR081-002",-8.32182,42.16652,-8.31505,42.16197,M3,0
"2108AZ064-001",-7.8691,43.64558,-8.22476,42.2439,M3,0
"2121AP025-002",-7.42558,43.33183,-7.42564,43.33078,M1,0
"2206AR066-004",-7.50879,43.55968,-7.06845,43.39735,M2,0
"2205AR034-001",-7.16123,43.49269,-7.35648,43.59131,M3,0
"2207AR085-004",-7.67816,43.71923,-8.15797,43.25407,M2,0
"2108AR193-001",-8.00816,43.63767,-7.98623,43.50939,M3,0
"2106AR065-023",-7.3798,43.61128,-8.00865,43.67582,M3,0
"2220AP023-001",-7.70404,43.35752,-7.85785,42.86151,M1,0
"2215AP007-030",-8.59583,42.67891,-7.82134,43.64416,M2,0
"2215AR071-001",-8.75981,42.44207,-7.81969,43.64573,M3,0
"2208AR203-002",-7.82289,43.64561,-8.59431,42.67909,M2,0
"2208AR206-003",-7.91665,43.65455,-8.59451,42.67902,M2,0
"2215AR073-001",-8.59033,42.49001,-8.46324,42.17391,M1,0
"2204AR006-003",-7.09887,43.42198,-7.39636,43.22768,M3,0
"2208AR206-009",-7.91641,43.65514,-7.98039,43.38369,M2,0
"2212AR063-001",-8.73711,42.99578,-7.98574,43.41008,M1,0
"2208AR090-004",-8.12693,43.52219,-7.01862,43.45431,M2,0
"2206AR066-007",-7.59166,43.58433,-7.59105,43.58335,M2,0
"2217AR080-001",-8.3264,42.16044,-7.73521,43.71688,M3,0
"2215AR073-002",-8.5853,42.48296,-8.58329,42.4901,M1,0
"2208AR089-001",-8.00874,43.62611,-8.00876,43.62527,M3,0
"2219AR007-004",-7.84773,42.85336,-8.58588,42.4734,M1,0
"2221AR027-003",-7.1621,42.94496,-7.78248,43.71143,M2,0
"2215AP007-013",-8.59733,42.67766,-7.68486,43.7207,M2,0
"2207AR085-002",-7.68422,43.72143,-7.66291,43.7139,M2,0
"2208AR091-001",-8.12499,43.52152,-8.13077,43.5281,M2,0
"2215AP007-061",-8.59106,42.6768,-8.69521,42.80116,M2,0
"2009AR025-001",-8.12539,43.46536,-7.82094,43.64504,M2,0
"2208AR201-003",-7.82259,43.6441,-7.82579,43.64451,M2,0
"2215AP007-071",-8.58991,42.6779,-8.58994,42.67804,M2,0
"2208AR203-004",-7.82035,43.64335,-8.21489,43.20343,M2,0
"2208AR206-002",-7.91681,43.65439,-8.0455,43.5485,M2,0
"2208AR200-001",-7.82143,43.64536,-7.78444,43.71036,M3,0
"1808AR188-021",-8.01785,43.55307,-7.93611,43.61806,M3,0
"2208AR090-003",-8.12882,43.5228,-7.8171,43.44514,M2,0
"2216AR021-003",-8.42303,42.33993,-8.42177,42.33708,M3,0
"1707AR187-009",-7.62277,43.66171,-7.60282,43.57374,M2,0
"2210AR049-005",-8.2694,43.21006,-8.79383,43.0354,M1,0
"2216AR021-001",-8.42017,42.3407,-8.56464,42.21532,M3,0
"2217AR028-001",-8.31212,42.17648,-8.42209,42.33548,M3,0
"2204AR007-007",-7.00438,43.49678,-7.94039,43.48503,M2,0
"2200AR024-006",-3.24561,43.39137,-7.00707,43.50467,M2,0
"2006AP002-005",-7.38923,43.61762,-5.82274,43.45945,M2,0
"2207AP007-003",-7.70423,43.58864,-8.75948,43.03857,M1,0
"2215AP007-063",-8.59082,42.67689,-8.59581,42.67879,M2,0
"2215AP007-057",-8.59175,42.67675,-8.50192,42.27028,M2,0
"2216AR021-006",-8.42588,42.34334,-8.20028,43.59347,M3,0
"2215AP014-004",-8.51491,42.6275,-6.07949,43.4409,M2,0
"1803AR007-012",-6.08522,43.44158,-8.57487,42.77941,M2,0
"2213AP005-002",-8.57395,42.78101,-8.57308,42.78065,M2,0
"2208AR196-003",-8.01776,43.66293,-5.94944,43.33512,M1,0
"2213AP005-004",-8.57389,42.78147,-7.6144,43.66402,M2,0
"2208AR197-001",-8.01757,43.66332,-8.48905,42.28537,M3,0
"2215AP007-094",-8.58968,42.68012,-8.69093,42.80523,M2,0
"2205AR039-001",-7.06335,43.4817,-8.68383,42.61703,M2,0
"2210AZ033-003",-8.45515,43.32357,-8.09162,43.13862,M1,0
"2210AR032-004",-8.08822,43.14953,-8.12418,43.08146,M1,0
"2210AR039-004",-8.19355,43.15643,-8.45441,42.61883,M2,0
"2208AR183-002",-8.02273,43.66336,-8.67373,43.10857,M3,0
"2212AR044-007",-8.75862,43.03101,-3.90105,43.10298,M1,0
"2217AR089-001",-8.78477,42.05757,-8.78534,42.0568,M3,0
"2117AP011-007",-8.51044,42.26699,-7.42618,43.50637,M2,0
"2211AP002-002",-8.5065,43.19797,-7.99124,42.57813,M1,0
"2204AR004-008",-7.09042,43.40818,-8.58891,42.97613,M3,0
"2113AP010-001",-8.13309,43.04659,-8.13199,43.04966,M1,0
"2113AP011-003",-8.13309,43.04659,-8.01762,43.66316,M1,0
"2208AR204-001",-7.94,43.52041,-5.55292,43.45909,M3,0
"2218AR047-001",-7.48478,42.65909,-7.91643,43.65506,M2,0
"2201AR001-004",-5.55829,43.45866,-8.47387,42.39524,M3,0
"1908AR138-003",-8.11824,43.5451,-8.74082,42.11097,M3,0
"2217AR054-001",-8.74051,42.11094,-8.02277,43.66333,M3,0
"2210AR039-007",-8.0586,43.0417,-8.56229,42.49249,M2,0
"2204AR020-007",-7.06618,43.4188,-7.06324,43.42065,M2,0
"2214AR041-002",-8.63671,42.74897,-7.15698,43.49126,M3,0
"2216AR010-003",-8.69939,42.31292,-8.80788,42.27703,M3,0
"2211AZ086-002",-8.58691,43.17473,-8.05468,42.49131,M1,0
"2218AR039-003",-8.05142,42.48214,-7.71002,43.36131,M1,0
"2218AR041-009",-8.04251,42.50911,-8.04148,42.50854,M0,0
"2208AR144-001",-7.93399,43.6476,-8.45379,42.45824,M3,0
"2201AR004-002",-5.56355,43.49166,-5.83814,43.45167,M2,0
"2220AP002-002",-7.73295,43.35847,-8.04565,42.47273,M1,0
"2208AR142-009",-7.78103,43.65894,-7.72168,43.63332,M2,0
"2208AR180-005",-8.02278,43.70354,-8.57533,42.50387,M1,0
"2214AP009-001",-8.99473,42.63582,-8.98756,42.63901,M2,0
"2115AR052-001",-8.45045,42.46776,-8.83915,42.86234,M3,0
"2214AP010-001",-8.99661,42.63677,-7.91663,43.65479,M2,0
"2114AR090-004",-8.83889,42.86342,-8.48281,42.39887,M3,0
"2216AR022-003",-8.48248,42.39855,-5.56532,43.49093,M3,0
"2115AR052-002",-8.45022,42.46806,-8.78481,42.05375,M3,0
"2217AR053-001",-8.68901,42.2407,-8.05174,42.49002,M1,0
"2102AR027-005",-5.59485,43.47173,-6.75822,43.53115,M2,0
"1902AR047-010",-5.95868,43.4926,-7.61524,43.6624,M2,0
"1917AR104-001",-8.2977,42.1789,-7.91677,43.65496,M2,0
"2218AR039-006",-8.04507,42.47863,-7.71372,43.36041,M1,0
"2214AZ051-002",-8.90017,42.70495,-8.90361,42.70744,M2,0
"2115AR053-001",-8.44983,42.4676,-8.46254,42.45372,M3,0
"2217AR053-002",-8.68906,42.24089,-8.02594,42.51956,M1,0
"2218AR040-002",-8.03458,42.51397,-8.03909,42.51478,M1,0
"2115AR053-004",-8.46228,42.45353,-7.9086,43.67874,M3,0
"2220AP003-010",-7.71378,43.3605,-8.03037,43.49477,M1,0
"2210AR020-001",-8.12152,43.28017,-8.1219,43.28011,M2,0
"2208AR144-002",-7.9435,43.63562,-8.69666,42.32243,M3,0
"2212AR061-003",-8.73947,42.99953,-8.73226,42.99927,M1,0
"2212AR115-001",-8.84394,43.08306,-8.46205,42.45379,M3,0
"2107AR149-001",-7.62036,43.67231,-8.17621,42.54966,M3,0
"2214AZ051-001",-8.90153,42.69987,-7.19305,42.8295,M2,0
"2212AR061-004",-8.73534,42.99936,-7.7124,43.36199,M1,0
"2220AP003-008",-7.71329,43.36191,-7.71262,43.36197,M1,0
"2204AR020-003",-7.06038,43.39608,-7.98008,43.38763,M0,0
"2212AP008-010",-8.93672,43.24814,-8.9368,43.24617,M1,0
"2212AP009-002",-8.93749,43.24653,-7.75494,42.8503,M1,0
"2107AR149-002",-7.6203,43.67264,-5.96151,43.49146,M3,0
"2214AP008-001",-8.98756,42.63901,-5.84428,43.5419,M2,0
"2218AR030-002",-8.0165,42.53916,-7.088,43.43413,M3,0
"2204AR012-002",-7.08861,43.43419,-6.08333,43.4815,M3,0
"2102AR029-001",-5.9127,43.58823,-8.64792,42.8988,M2,0
"2103AR039-001",-6.09711,43.47364,-6.28,43.42153,M3,0
"2114AR090-005",-8.83819,42.86354,-6.04604,43.47644,M3,0
"2215AR051-001",-8.54767,42.48722,-8.88853,43.18549,M1,0
"2203AR011-001",-6.10005,43.44091,-8.00833,43.63719,M3,0
"2001AR016-003",-5.25518,43.46401,-7.81969,43.64573,M2,0
"2001AR016-002",-5.25384,43.46402,-8.00904,43.67569,M3,0
"2008AR074-002",-7.7208,43.63319,-7.83503,43.55998,M2,0
"2209AP003-005",-7.83363,43.56189,-7.83607,43.56243,M2,0
"2208AR211-002",-8.11124,43.48717,-8.11129,43.48744,M1,0
"2217AR034-001",-8.30524,42.17527,-8.05509,42.4987,M3,0
"1908AR078-004",-8.11822,43.54404,-6.09677,43.47372,M2,0
"2208AR211-004",-8.10761,43.48296,-8.57147,42.49772,M1,0
"2208AP008-004",-7.84781,43.55847,-7.8443,43.55627,M1,0
"2201AP003-003",-5.52019,43.47666,-7.74428,43.67718,M2,0
"2208AZ096-001",-8.12828,43.62539,-5.86535,43.53838,M2,0
"1901AR002-013",-5.57764,43.4794,-8.20154,43.59021,M2,0
"2117AR116-001",-8.6005,42.17706,-8.75215,43.15605,M3,0
"2208AR016-001",-7.91499,43.68598,-7.47837,43.51408,M2,0
"2212AR098-001",-8.75228,43.15637,-8.74537,43.15726,M1,0
"2208AR094-002",-8.13128,43.52631,-7.94,43.52017,M3,0
"2212AR098-004",-8.74279,43.15002,-8.11723,43.4898,M1,0
"1906AR148-001",-7.39633,43.50142,-5.25464,43.46462,M2,0
"2210AR021-001",-8.16176,43.27075,-7.91488,43.6989,M3,0
"2212AR086-002",-8.84474,43.09724,-7.88605,43.53996,M3,0
"2217AR071-001",-8.48968,42.28236,-7.83802,43.6242,M2,0
"2208AR098-049",-7.8109,43.63774,-7.82144,43.64876,M2,0
"2208AP004-002",-7.81969,43.64573,-7.82123,43.64701,M2,0
"2217AP007-001",-8.47591,42.27384,-5.9744,43.35131,M2,0
"2206AP004-001",-7.37921,43.62222,-7.82024,43.64746,M2,0
"2206AR028-001",-7.32994,43.61218,-8.13011,43.52724,M3,0
"2202AZ003-001",-5.70277,43.42014,-7.70682,43.50686,M3,0
"2220AP011-002",-7.7067,43.36206,-8.93671,43.24305,M1,0
"2208AR098-001",-7.79657,43.6337,-7.78912,43.63237,M2,0
"2214AR042-003",-8.67641,43.0668,-7.7903,43.63192,M2,0
"2107AR164-012",-7.71072,43.49941,-7.05485,43.50295,M3,0
"1803AR007-004",-6.08333,43.44512,-6.08425,43.44179,M2,0
"1808AR366-007",-7.7195,43.63368,-7.57403,43.69823,M2,0
"2107AR118-006",-7.68615,43.54713,-7.99946,43.68256,M3,0
"2208AR152-002",-7.9997,43.68346,-7.99974,43.68348,M3,0
"2208AR098-005",-7.79371,43.63426,-7.6383,43.60289,M2,0
"2202AR004-001",-5.88345,43.51159,-7.79676,43.63274,M2,0
"2208AR153-001",-7.99951,43.68257,-7.20423,43.4629,M3,0
"2208AR098-037",-7.79566,43.62853,-8.29895,42.14225,M2,0
"2106AR008-007",-7.33235,43.44136,-8.29953,42.14319,M2,0
"2216AR024-002",-8.41684,42.33011,-8.41513,42.33039,M3,0
"2106AR065-001",-7.32419,43.57704,-7.31728,43.60077,M3,0
"2205AR040-001",-7.13967,43.47024,-7.13888,43.46885,M3,0
"2001AP001-005",-4.94599,43.43598,-7.74989,43.68093,M2,0
"2108AP002-005",-7.75313,43.6744,-8.11823,43.54419,M2,0
"2216AR034-005",-8.66877,42.25291,-5.89245,43.51473,M1,0
"2107AR118-007",-7.6881,43.54603,-8.42642,42.34044,M3,0
"2208AR164-001",-7.83393,43.64748,-8.57049,42.98942,M1,0
"2208AR098-007",-7.79146,43.63273,-7.79525,43.63188,M2,0
"2213AR045-008",-8.57136,42.98528,-8.11627,42.48158,M1,0
"2118AP002-007",-8.12458,42.48319,-8.65638,42.4935,M1,0
"2003AP002-003",-6.16189,43.47454,-6.19054,43.46277,M2,0
"2106AR065-016",-7.35487,43.59178,-7.36616,43.59788,M3,0
"2105AR104-008",-7.20513,43.46222,-7.68064,43.55376,M3,0
"2208AR093-001",-8.12951,43.52617,-7.21809,43.23467,M3,0
"1808AR188-022",-8.01844,43.55452,-7.01987,43.50733,M2,0
"1803AR007-005",-6.08381,43.44484,-8.53359,42.08988,M2,0
"2104AR049-006",-7.09256,43.40693,-7.68856,43.54579,M3,0
"2118AP002-006",-8.12269,42.48647,-7.83434,43.64828,M1,0
"2203AR011-003",-6.09981,43.43994,-7.7344,43.71697,M3,0
"2008AR016-003",-7.73472,43.71682,-7.68856,43.54612,M3,0
"2208AR102-001",-8.00787,43.62601,-8.12276,42.48642,M1,0
"2118AP002-010",-8.11627,42.48158,-7.94626,42.78291,M1,0
"2209AR016-001",-8.02643,43.31786,-8.88322,42.48588,M2,0
"2213AR037-002",-8.08336,42.94428,-7.92209,42.7769,M1,0
"2204AR003-007",-7.08313,43.42208,-7.88313,43.54081,M3,0
"2204AR004-014",-7.09933,43.42432,-7.88116,43.53784,M3,0
"2108AR111-001",-7.94738,43.51443,-7.9477,43.51436,M3,0
"2200AR038-001",-4.23157,43.33168,-7.88886,43.70195,M2,0
"2118AP002-002",-8.12306,42.48626,-8.12289,42.48636,M1,0
"2108AR128-005",-8.00841,43.62527,-7.91561,43.7003,M3,0
"2108AR123-001",-8.00817,43.63755,-7.22185,43.23276,M3,0
"2204AR017-004",-7.0838,43.40846,-7.78906,43.63377,M2,0
"2108AR046-001",-8.2023,43.59104,-5.57879,43.47924,M2,0
"1901AR002-017",-5.57589,43.47805,-8.53942,42.24917,M2,0
"2217AR010-001",-8.30753,42.17811,-8.38093,43.19807,M3,0
"2214AR037-001",-8.7546,42.97206,-8.93788,43.2466,M1,0
"2205AR068-004",-7.09829,43.45818,-5.97544,43.3511,M2,0
"2216AR047-001",-8.51014,42.32167,-8.15479,43.49104,M2,0
"2208AR109-001",-8.01211,43.62544,-8.01202,43.62061,M2,0
"1908AR107-001",-7.88754,43.57217,-6.0806,43.44141,M2,0
"2108AR110-004",-7.88131,43.53839,-8.00835,43.62606,M3,0
"2108AR128-003",-8.00846,43.62606,-8.00828,43.62605,M3,0
"2218AZ018-002",-7.94644,42.78263,-8.42305,43.18391,M1,0
"2010AR086-002",-8.21417,43.20128,-3.22456,43.37095,M3,0
"1803AR007-008",-6.08221,43.44156,-8.17993,43.20309,M2,0
"2110AR010-001",-8.1847,43.20821,-8.54627,43.23086,M3,0
"2111AR121-004",-8.6805,43.13393,-7.32484,43.57781,M3,0
"2207AR068-001",-7.56141,43.62877,-7.83738,43.55707,M2,0
"2111AR150-001",-8.66924,43.14378,-8.22864,43.26113,M3,0
"2209AP002-009",-7.83738,43.55707,-8.72191,42.75412,M2,0
"2210AR010-006",-8.22848,43.26039,-8.016,43.61825,M3,0
"2003AP002-005",-6.16169,43.4747,-3.39977,43.33234,M2,0
"2108AR128-006",-8.00851,43.62526,-3.39977,43.33234,M3,0
"2218AR033-001",-7.9286,42.58936,-8.86236,43.07571,M1,0
"2200AR017-001",-3.96243,43.29052,-8.95092,43.05446,M3,0
"2200AZ018-001",-3.39977,43.33234,-5.86465,43.53953,M2,0
"2103AR034-001",-6.08744,43.48351,-5.66758,43.48479,M3,0
"2217AR060-001",-8.72237,42.10072,-7.80073,43.64811,M3,0
"2202AR005-001",-5.88688,43.50603,-7.08783,43.40559,M3,0
"2104AR049-007",-7.09072,43.4073,-8.24336,42.16601,M3,0
"2217AR057-001",-8.46209,42.17373,-8.74123,42.11085,M3,0
"2212AR069-002",-8.81941,43.1605,-5.89114,43.51419,M1,0
"2202AR006-001",-5.88173,43.50639,-8.64373,42.90409,M2,0
"2202AR007-004",-5.89138,43.51527,-5.8846,43.51152,M1,0
"2203AR007-001",-6.10992,43.44706,-8.00995,43.62597,M3,0
"2214AR046-001",-8.77322,42.84123,-8.4715,42.36948,M3,0
"2204AR002-001",-7.08946,43.41761,-7.09007,43.41828,M3,0
"2204AR003-001",-7.07849,43.41882,-7.08207,43.42154,M3,0
"2204AR003-004",-7.09538,43.42041,-7.07703,43.41875,M3,0
"2203AP001-001",-6.47544,43.48235,-7.0966,43.40707,M2,0
"2217AR034-003",-8.31345,42.16383,-7.09566,43.40875,M3,0
"2212AR069-004",-8.80316,43.14686,-8.12298,42.4863,M1,0
"2204AR006-002",-7.09926,43.422,-7.08229,43.45013,M3,0
"2204AR008-002",-7.08267,43.45037,-7.06995,43.41517,M3,0
"1908AR260-001",-7.86702,43.69792,-7.06537,43.42415,M2,0
"2204AR017-005",-7.08366,43.409,-8.44761,42.2668,M3,0
"2202AR009-001",-5.837,43.38609,-5.83054,43.55412,M3,0
"2108AP001-011",-7.7497,43.67717,-7.79713,43.6342,M2,0
"2105AR100-003",-7.13102,43.48629,-7.09562,43.40887,M3,0
"2108AR043-001",-8.20742,43.59209,-7.00216,43.50329,M2,0
"2204AR004-015",-7.09435,43.4115,-7.1301,43.48684,M3,0
"2215AP007-041",-8.59334,42.67927,-8.59078,42.67698,M2,0
"2105AR104-004",-7.20368,43.46347,-7.20364,43.46354,M3,0
"2201AR006-002",-5.286,43.49914,-5.28679,43.49982,M1,0
"2217AR020-001",-8.84452,42.1006,-7.20357,43.46363,M3,0
"2109AR033-001",-8.01139,43.22828,-7.37167,43.59607,M3,0
"2221AR027-002",-7.15458,42.94481,-7.15211,42.94128,M2,0
"2205AR060-001",-7.06181,43.48038,-7.27387,43.53108,M3,0
"2206AR051-002",-7.27384,43.53091,-8.86064,43.07008,M3,0
"2218AR035-001",-8.14635,42.42181,-7.75344,43.24379,M1,0
"2217AR010-003",-8.3072,42.17728,-7.68825,43.54594,M3,0
"2209AR034-001",-7.81892,43.44412,-8.08022,43.4677,M2,0
"2220AZ023-002",-7.74693,43.24048,-8.14635,42.42181,M1,0
"2217AR060-002",-8.72194,42.10072,-8.00783,43.63782,M3,0
"2112AR082-007",-8.77316,43.14208,-7.98052,43.49034,M3,0
"2117AR054-003",-8.44899,42.268,-7.69023,43.55275,M3,0
"2007AR177-008",-7.57489,43.69785,-6.99986,43.49194,M2,0
"2107AR100-009",-7.68568,43.54744,-8.46823,43.28498,M3,0
"2212AR073-001",-8.95139,43.02767,-8.27706,42.22023,M3,0
"2212AR072-001",-8.95084,43.05467,-8.27706,42.22028,M3,0
"2212AR069-003",-8.80342,43.14712,-8.8022,43.1487,M1,0
"2206AR056-001",-7.32527,43.57799,-8.52979,42.08966,M2,0
"2205AR063-003",-7.13612,43.47884,-7.13577,43.47904,M2,0
"2205AR063-002",-7.13653,43.47864,-8.72341,43.00087,M2,0
"2221AZ034-001",-7.3834,43.08532,-8.32551,42.90959,M1,0
"2208AR155-001",-7.96532,43.62302,-8.75207,42.44376,M3,0
"2215AR093-002",-8.75215,42.4436,-8.41295,42.19667,M3,0
"2108AP001-003",-7.74428,43.67718,-7.13232,43.47936,M2,0
"2214AR044-001",-8.78589,42.71217,-8.78562,42.707,M3,0
"2214AZ045-002",-8.90017,42.70495,-8.90361,42.70744,M2,0
"2205AR041-002",-7.21349,43.45342,-7.30369,42.89818,M0,0
"2217AR069-001",-8.49307,42.08217,-8.49408,42.08208,M1,0
"2217AR069-003",-8.49459,42.08256,-8.49057,42.08603,M1,0
"1913AP001-001",-8.5708,42.77094,-8.57508,42.77388,M2,0
"1913AP001-002",-8.57293,42.77217,-8.57557,42.77044,M2,0
"1913AP001-005",-8.57476,42.77395,-8.57454,42.774,M2,0
"2221AZ034-005",-7.37939,43.09101,-8.70586,43.13799,M1,0
"2107AR190-001",-7.54526,43.58104,-8.78092,42.70982,M3,0
"2207AP005-004",-7.78472,43.4394,-3.57099,43.42835,M1,0
"2208AR065-003",-8.13156,43.52652,-4.63039,43.39019,M2,0
"2214AR044-005",-8.78439,42.70042,-7.08851,43.43392,M3,0
"1905AP005-004",-7.21423,43.35565,-7.82066,43.64711,M2,0
"2218AZ036-005",-7.92876,42.82228,-8.50821,42.09161,M1,0
"2208AR157-001",-8.12651,43.52192,-8.95167,43.02298,M3,0
"2002AP001-001",-5.93663,43.33604,-5.99397,43.33022,M2,0
"2216AR042-001",-8.44367,42.33978,-8.4438,42.33963,M3,0
"2212AR076-002",-8.71489,43.13967,-8.5685,42.4904,M1,0
"1808AR188-020",-8.01814,43.55424,-7.05539,43.50315,M2,0
"2005AR130-004",-7.05407,43.5093,-7.05347,43.51036,M2,0
"2117AR087-001",-8.27237,42.22884,-7.23311,43.23805,M3,0
"2021AR112-002",-7.20284,43.22654,-7.13321,43.48107,M2,0
"2205AR061-001",-7.12804,43.48163,-7.12868,43.48157,M3,0
"2205AR063-001",-7.13353,43.48036,-7.14751,43.47221,M2,0
"2104AR027-002",-6.91146,43.48496,-6.90951,43.48957,M2,0
"2105AR090-003",-7.23292,43.4048,-8.44408,42.33953,M3,0
"2104AR035-015",-7.01933,43.49106,-7.01736,43.49102,M3,0
"2221AR012-001",-7.26496,42.98152,-8.58919,42.67972,M2,0
"2217AR061-002",-8.60938,42.22056,-8.60872,42.22071,M3,0
"2208AR098-019",-7.78825,43.63239,-8.58905,42.67975,M2,0
"2221AZ034-002",-7.38696,43.08126,-7.38682,43.08171,M1,0
"1902AR067-001",-5.99301,43.33232,-8.59665,42.68166,M2,0
"2221AZ009-002",-7.24832,43.16068,-8.04814,42.50467,M3,0
"2218AR037-001",-8.04814,42.50467,-7.8385,43.62625,M2,0
"2218AR037-002",-8.05509,42.4987,-5.99482,43.32922,M2,0
"2218AR038-001",-8.05106,42.50008,-7.9985,43.61647,M3,0
"2208AR106-001",-7.99696,43.61586,-8.01823,43.66271,M3,0
"2208AR098-047",-7.81159,43.63771,-5.93724,43.3371,M2,0
"2206AZ057-001",-7.44907,43.5081,-7.83412,43.46333,M3,0
"2209AR035-002",-7.81835,43.44429,-8.90153,42.69987,M2,0
"2214AR044-004",-8.78133,42.70372,-7.78511,43.68332,M3,0
"2108AR132-003",-7.78508,43.68301,-4.18835,43.37575,M3,0
"2221AZ034-004",-7.38662,43.08112,-5.89796,43.51537,M1,0
"2204AR044-002",-7.0142,43.50334,-6.46471,43.46687,M2,0
"2011AR111-010",-8.40711,43.23619,-8.60984,42.22025,M3,0
"2217AR061-005",-8.60993,42.22036,-7.12973,43.48494,M3,0
"2105AR101-006",-7.14229,43.48171,-7.20343,43.46374,M3,0
"1815AR125-006",-8.49376,42.56141,-7.20788,43.45915,M3,0
"2204AR043-003",-7.02051,43.49222,-7.17206,43.50909,M2,0
"2105AR101-004",-7.12968,43.48519,-7.06189,43.48023,M3,0
"2215AP007-100",-8.58998,42.67775,-7.12936,43.47839,M2,0
"2215AP007-098",-8.59189,42.67878,-8.59006,42.67747,M2,0
"2205AR041-001",-7.20311,43.4352,-7.22792,43.10652,M0,0
